구분,발견일,확진일,시도,시군구,Unnamed: 5,주 소,address,lat,lng
659,2020-07-02,2020-07-03,경기,연천,연천,중면 적음리 8-1,연천 중면 적음리 8-1,38.1868154,126.9892917
660,2020-07-03,2020-07-05,경기,포천,포천,창수면 신흥리 산1-3,포천 창수면 신흥리 산1-3,38.0507454,127.1656996
661,2020-07-03,2020-07-05,경기,포천,포천,창수면 신흥리 산31,포천 창수면 신흥리 산31,38.0543061,127.1752021
662,2020-07-03,2020-07-05,경기,포천,포천,창수면 신흥리 산31,포천 창수면 신흥리 산31,38.0543061,127.1752021
663,2020-07-06,2020-07-07,강원,화천,화천,간동면 구만리 1200,화천 간동면 구만리 1200,38.0989937,127.7738610
664,2020-07-07,2020-07-08,강원,화천,화천,화천읍 풍산리 811,화천 화천읍 풍산리 811,38.1469817,127.7690685
665,2020-07-07,2020-07-08,강원,화천,화천,상서면 봉오리 801,화천 상서면 봉오리 801,38.2095372,127.5719772
666,2020-07-07,2020-07-08,경기,연천,연천,연천읍 부곡리 산18,연천 연천읍 부곡리 산18,38.0863679,127.1660295
667,2020-07-07,2020-07-08,경기,연천,연천,연천읍 부곡리 산18,연천 연천읍 부곡리 산18,38.0863679,127.1660295
668,2020-07-10,2020-07-12,경기,연천,연천,연천읍 부곡리 산18,연천 연천읍 부곡리 산18,38.0863679,127.1660295
669,2020-07-11,2020-07-13,강원,화천,화천,상서면 봉오리 81,화천 상서면 봉오리 81,38.1757353,127.6260917
670,2020-07-11,2020-07-13,강원,화천,화천,상서면 파포리 산132,화천 상서면 파포리 산132,38.1479071,127.6332720
671,2020-07-13,2020-07-16,강원,화천,화천,화천읍 풍산리 산270,화천 화천읍 풍산리 산270,38.2764494,127.8130124
672,2020-07-15,2020-07-16,경기,연천,연천,연천읍 부곡리 185-1,연천 연천읍 부곡리 185-1,38.0790420,127.1358576
673,2020-07-15,2020-07-16,강원,화천,화천,상서면 마현리 산24,화천 상서면 마현리 산24,38.2527485,127.5936638
674,2020-07-15,2020-07-17,강원,화천,화천,사내면 용담리 539-2,화천 사내면 용담리 539-2,38.0813319,127.5469724
675,2020-07-16,2020-07-17,강원,화천,화천,하남면 논미리 1093,화천 하남면 논미리 1093,38.1226039,127.6386541
676,2020-07-16,2020-07-17,경기,연천,연천,연천읍 부곡리 산18,연천 연천읍 부곡리 산18,38.0863679,127.1660295
677,2020-07-20,2020-07-21,강원,화천,화천,상서면 봉오리 433,화천 상서면 봉오리 433,38.1864408,127.5816935
678,2020-07-22,2020-07-24,강원,화천,화천,상서면 파포리 산157-4,화천 상서면 파포리 산157-4,38.1485477,127.6399018
679,2020-07-22,2020-07-24,강원,화천,화천,상서면 다목리 769-5,화천 상서면 다목리 769-5,38.1695540,127.5279509
680,2020-07-23,2020-07-24,강원,화천,화천,상서면 구운리 1163,화천 상서면 구운리 1163,38.1442955,127.5793093
681,2020-07-25,2020-07-27,경기,포천,포천,창수면 운산리 523,포천 창수면 운산리 523,38.0462532,127.1948685
682,2020-07-25,2020-07-27,경기,포천,포천,창수면 운산리 산131-1,포천 창수면 운산리 산131-1,38.0541482,127.1894035
683,2020-07-25,2020-07-27,경기,포천,포천,창수면 운산리 산131-1,포천 창수면 운산리 산131-1,38.0541482,127.1894035
684,2020-07-25,2020-07-27,경기,포천,포천,창수면 운산리 산131-1,포천 창수면 운산리 산131-1,38.0541482,127.1894035
685,2020-07-27,2020-07-28,강원,화천,화천,상서면 마현리 264,화천 상서면 마현리 264,38.2395896,127.6186676
686,2020-07-27,2020-07-28,강원,화천,화천,상서면 다목리 193,화천 상서면 다목리 193,38.1757517,127.5822008
687,2020-07-28,2020-07-29,강원,화천,화천,상서면 마현리 545-2,화천 상서면 마현리 545-2,38.2529677,127.5825844
688,2020-07-28,2020-07-29,경기,포천,포천,창수면 신흥리 산1-2,포천 창수면 신흥리 산1-2,38.0484700,127.1822040
689,2020-07-28,2020-07-29,강원,화천,화천,상서면 다목리 167-2,화천 상서면 다목리 167-2,38.1775113,127.5780924
690,2020-07-31,2020-08-02,강원,화천,화천,상서면 구운리 1163,화천 상서면 구운리 1163,38.1442955,127.5793093
691,2020-08-01,2020-08-03,경기,포천,포천,창수면 운산리 477-2,포천 창수면 운산리 477-2,38.0480082,127.2078053
692,2020-08-05,2020-08-06,강원,화천,화천,상서면 다목리 242,화천 상서면 다목리 242,38.1663466,127.5681699
693,2020-08-06,2020-08-07,경기,연천,연천,백학면 석장리 793,연천 백학면 석장리 793,38.0794303,126.9206821
694,2020-08-07,2020-08-09,강원,화천,화천,상서면 구운리 산78-1,화천 상서면 구운리 산78-1,38.1316933,127.6434135
695,2020-08-07,2020-08-09,강원,화천,화천,화천읍 동촌리 산304-31,화천 화천읍 동촌리 산304-31,38.2087651,127.8456943
696,2020-08-07,2020-08-09,강원,양구,양구,방산면 금악리 산1,양구 방산면 금악리 산1,38.2128940,127.9212850
697,2020-08-08,2020-08-10,강원,화천,화천,상서면 구운리 369-15,화천 상서면 구운리 369-15,38.1364823,127.6394052
698,2020-08-10,2020-08-11,강원,화천,화천,상서면 부촌리 산81,화천 상서면 부촌리 산81,38.1880879,127.6408040
699,2020-08-11,2020-08-12,강원,화천,화천,하남면 원천리 876,화천 하남면 원천리 876,38.0929227,127.6507034
700,2020-08-11,2020-08-12,경기,포천,포천,창수면 오가리 산129-1,포천 창수면 오가리 산129-1,38.0280608,127.1843229
701,2020-08-12,2020-08-13,강원,화천,화천,상서면 다목리 산1-1,화천 상서면 다목리 산1-1,38.1795962,127.5132284
702,2020-08-12,2020-08-14,강원,인제,인제,인제읍 가아리 764-3,인제 인제읍 가아리 764-3,38.1513597,128.1087968
703,2020-08-13,2020-08-14,강원,철원,철원,원남면 노동리 산12,철원 원남면 노동리 산12,38.3111102,127.6785391
704,2020-08-13,2020-08-14,강원,화천,화천,사내면 광덕리 산195,화천 사내면 광덕리 산195,38.1081386,127.4661243
705,2020-08-13,2020-08-14,강원,철원,철원,근남면 육단리 산88-1,철원 근남면 육단리 산88-1,38.2226098,127.5198026
706,2020-08-13,2020-08-14,강원,양구,양구,동면 팔랑리 산10-4,양구 동면 팔랑리 산10-4,38.2322863,128.0855566
707,2020-08-14,2020-08-16,강원,인제,인제,인제읍 가아리 751,인제 인제읍 가아리 751,38.1523818,128.1070585
708,2020-08-14,2020-08-16,강원,화천,화천,상서면 다목리 471,화천 상서면 다목리 471,38.1813118,127.5322579
709,2020-08-15,2020-08-16,강원,화천,화천,상서면 다목리 산52-1,화천 상서면 다목리 산52-1,38.1840007,127.5225319
710,2020-08-17,2020-08-18,강원,화천,화천,상서면 다목리 산1-1,화천 상서면 다목리 산1-1,38.1795962,127.5132284
711,2020-08-17,2020-08-18,강원,인제,인제,인제읍 가아리 산81-2,인제 인제읍 가아리 산81-2,38.1515123,128.1062316
712,2020-08-18,2020-08-19,강원,철원,철원,근남면 육단리 산88-1,철원 근남면 육단리 산88-1,38.2226098,127.5198026
713,2020-08-18,2020-08-19,강원,화천,화천,상서면 다목리 산47,화천 상서면 다목리 산47,38.1778383,127.5368790
714,2020-08-18,2020-08-19,강원,철원,철원,근남면 육단리 산88-1,철원 근남면 육단리 산88-1,38.2226098,127.5198026
715,2020-08-18,2020-08-19,강원,양구,양구,동면 팔랑리 산1-5,양구 동면 팔랑리 산1-5,38.2075150,128.0958448
716,2020-08-18,2020-08-19,강원,화천,화천,상서면 구운리 369-1,화천 상서면 구운리 369-1,38.1368140,127.6392682
717,2020-08-19,2020-08-20,강원,화천,화천,화천읍 풍산리 산1,화천 화천읍 풍산리 산1,38.1631480,127.7700830
718,2020-08-19,2020-08-20,강원,양구,양구,동면 팔랑리 산1,양구 동면 팔랑리 산1,38.2183567,128.1021240
719,2020-08-20,2020-08-21,강원,양구,양구,동면 팔랑리 산84,양구 동면 팔랑리 산84,38.2294373,128.0906478
720,2020-08-20,2020-08-21,경기,연천,연천,연천읍 부곡리 산156,연천 연천읍 부곡리 산156,38.0945900,127.1398009
721,2020-08-19,2020-08-21,경기,연천,연천,장남면 자작리 761,연천 장남면 자작리 761,37.9928652,126.8622448
722,2020-08-23,2020-08-24,강원,화천,화천,상서면 다목리 산1-1,화천 상서면 다목리 산1-1,38.1795962,127.5132284
723,2020-08-22,2020-08-24,강원,인제,인제,서화면 천도리 산1,인제 서화면 천도리 산1,38.2263425,128.2521749
724,2020-08-22,2020-08-24,강원,인제,인제,서화면 천도리 산1,인제 서화면 천도리 산1,38.2263425,128.2521749
725,2020-08-23,2020-08-26,강원,춘천,춘천,사북면 오탄리 산112,춘천 사북면 오탄리 산112,38.0409887,127.6033068
726,2020-08-25,2020-08-26,강원,화천,화천,간동면 방천리 741,화천 간동면 방천리 741,38.0911216,127.8628580
727,2020-08-25,2020-08-26,강원,인제,인제,서화면 천도리 산29,인제 서화면 천도리 산29,38.2320814,128.2235617
728,2020-08-31,2020-09-01,강원,인제,인제,서화면 서화리 산1,인제 서화면 서화리 산1,38.2732445,128.2800359
729,2020-08-30,2020-09-01,강원,양구,양구,방산면 현리 산1,양구 방산면 현리 산1,38.2244709,127.9224563
730,2020-08-30,2020-09-01,강원,양구,양구,해안면 현리 435,양구 해안면 현리 435,38.2958893,128.1283177
731,2020-08-31,2020-09-01,강원,양구,양구,남면 적리 산149,양구 남면 적리 산149,38.1652697,128.0854629
732,2020-09-02,2020-09-03,강원,화천,화천,상서면 장촌리 산12,화천 상서면 장촌리 산12,38.1444608,127.6486141
733,2020-09-02,2020-09-03,경기,포천,포천,창수면 운산리 218-7,포천 창수면 운산리 218-7,38.0582869,127.2060669
734,2020-09-02,2020-09-03,강원,인제,인제,서화면 서흥리 산170,인제 서화면 서흥리 산170,38.2128914,128.1577924
735,2020-09-04,2020-09-06,강원,인제,인제,서화면 서화리 산309-7,인제 서화면 서화리 산309-7,38.2436072,128.2181499
736,2020-09-07,2020-09-08,경기,연천,연천,연천읍 동막리 산35,연천 연천읍 동막리 산35,38.1022486,127.1273076
737,2020-09-08,2020-09-11,강원,양구,양구,동면 원당리 183-5,양구 동면 원당리 183-5,38.1902484,128.0805472
738,2020-09-11,2020-09-13,강원,화천,화천,상서면 장촌리 587,화천 상서면 장촌리 587,38.1444680,127.6479317
739,2020-09-16,2020-09-17,강원,양구,양구,방산면 현리 252-2,양구 방산면 현리 252-2,38.2143582,127.9333425
740,2020-09-18,2020-09-20,강원,춘천,춘천,사북면 오탄리 산106,춘천 사북면 오탄리 산106,38.0385016,127.5994125
741,2020-09-21,2020-09-22,강원,화천,화천,상서면 노동리 산157,화천 상서면 노동리 산157,38.1645005,127.6578765
742,2020-09-22,2020-09-23,강원,화천,화천,사내면 명월리 산35,화천 사내면 명월리 산35,38.1254637,127.5034862
743,2020-09-22,2020-09-23,강원,화천,화천,상서면 다목리 산1-1,화천 상서면 다목리 산1-1,38.1795962,127.5132284
744,2020-09-22,2020-09-23,강원,화천,화천,화천읍 동촌리 2763,화천 화천읍 동촌리 2763,38.1799396,127.8621010
745,2020-09-22,2020-09-24,강원,춘천,춘천,사북면 오탄리 산86,춘천 사북면 오탄리 산86,38.0335529,127.5886341
746,2020-09-25,2020-09-27,강원,화천,화천,상서면 다목리 650-5,화천 상서면 다목리 650-5,38.1819804,127.5290521
747,2020-09-25,2020-09-27,경기,연천,연천,신서면 내산리 산1-1,연천 신서면 내산리 산1-1,38.1685101,127.1594794
748,2020-09-26,2020-09-28,강원,화천,화천,사내면 명월리 산47,화천 사내면 명월리 산47,38.1132364,127.5194988
749,2020-09-26,2020-09-28,강원,화천,화천,사내면 명월리 산47,화천 사내면 명월리 산47,38.1132364,127.5194988
750,2020-09-27,2020-09-28,강원,화천,화천,화천읍 신읍리 44,화천 화천읍 신읍리 44,38.2130057,127.7168432
751,2020-09-26,2020-09-28,경기,연천,연천,신서면 내산리 산1-1,연천 신서면 내산리 산1-1,38.1685101,127.1594794
752,2020-09-26,2020-09-29,강원,양구,양구,남면 적리 산117,양구 남면 적리 산117,38.1528703,128.0633079
753,2020-09-28,2020-09-29,강원,양구,양구,남면 적리 산149,양구 남면 적리 산149,38.1652697,128.0854629
754,2020-09-28,2020-09-29,강원,인제,인제,서화면 서흥리 1074,인제 서화면 서흥리 1074,38.1947108,128.1895841
755,2020-09-28,2020-10-02,강원,화천,화천,사내면 용담리 627-2,화천 사내면 용담리 627-2,38.0780336,127.5373623
756,2020-10-04,2020-10-05,강원,인제,인제,북면 월학리 2220-1,인제 북면 월학리 2220-1,38.1785242,128.1477288
757,2020-10-05,2020-10-06,강원,인제,인제,북면 월학리 산431,인제 북면 월학리 산431,38.1778182,128.1927406
758,2020-10-06,2020-10-06,강원,인제,인제,서화면 서흥리 산 133,인제 서화면 서흥리 산 133,38.1914859,128.1938994
759,2020-10-08,2020-10-11,경기,연천,연천,중면 삼곶리 산 207,연천 중면 삼곶리 산 207,38.1347518,127.0131302
760,2020-10-08,2020-10-11,경기,연천,연천,중면 삼곶리 산 207,연천 중면 삼곶리 산 207,38.1347518,127.0131302
761,2020-10-08,2020-10-12,강원,철원,철원,서면 와수리 산 102,철원 서면 와수리 산 102,38.2145690,127.4329760
762,2020-10-12,2020-10-13,강원,인제,인제,서화면 서흥리 산120,인제 서화면 서흥리 산120,38.1863451,128.1985567
763,2020-10-11,2020-10-13,강원,양구,양구,방산면 금악리 산1,양구 방산면 금악리 산1,38.2128940,127.9212850
764,2020-10-10,2020-10-13,강원,인제,인제,북면 월학리 1366,인제 북면 월학리 1366,38.1504684,128.1995384
765,2020-10-13,2020-10-15,경기,연천,연천,신서면 대광리 산55,연천 신서면 대광리 산55,38.1827782,127.1387846
766,2020-10-13,2020-10-16,강원,양구,양구,남면 적리 산149,양구 남면 적리 산149,38.1652697,128.0854629
767,2020-10-20,2020-10-22,강원,화천,화천,사내면 삼일리 산183,화천 사내면 삼일리 산183,38.0472235,127.5102502
768,2020-10-21,2020-10-22,경기,연천,연천,연천읍 동막리 산24-1,연천 연천읍 동막리 산24-1,38.1079498,127.1165971
769,2020-10-21,2020-10-22,강원,양구,양구,남면 적리 산142,양구 남면 적리 산142,38.1506547,128.0617262
770,2020-10-24,2020-10-26,강원,화천,화천,화천읍 동촌리 산1 ,화천 화천읍 동촌리 산1 ,38.1698368,127.8690232
771,2020-10-24,2020-10-26,강원,화천,화천,화천읍 동촌리 산1,화천 화천읍 동촌리 산1,38.1698368,127.8690232
772,2020-10-24,2020-10-26,경기,연천,연천,중면 합수리 314,연천 중면 합수리 314,38.1458670,127.0509957
773,2020-10-26,2020-10-28,강원,인제,인제,서화면 서흥리 1149,인제 서화면 서흥리 1149,38.1932148,128.2065509
774,2020-10-26,2020-10-28,강원,양구,양구,방산면 금악리 산1,양구 방산면 금악리 산1,38.2128940,127.9212850
775,2020-10-27,2020-10-28,강원,양구,양구,남면 가오작리 산1,양구 남면 가오작리 산1,38.1342898,128.0781853
776,2020-10-27,2020-10-28,강원,화천,화천,사내면 삼일리 622,화천 사내면 삼일리 622,38.0330372,127.5143399
777,2020-10-29,2020-11-01,강원,인제,인제,서화면 서흥리 산127 ,인제 서화면 서흥리 산127 ,38.1879282,128.1956330
778,2020-10-30,2020-11-01,강원,화천,화천,사내면 삼일리 659 ,화천 사내면 삼일리 659 ,38.0433431,127.5118531
779,2020-10-30,2020-11-01,강원,화천,화천,사내면 삼일리 산242 ,화천 사내면 삼일리 산242 ,38.0383986,127.5013801
780,2020-10-31,2020-11-02,강원,화천,화천,사내면 삼일리 산190,화천 사내면 삼일리 산190,38.0421159,127.5069357
781,2020-10-31,2020-11-02,강원,화천,화천,사내면 삼일리 산242,화천 사내면 삼일리 산242,38.0383986,127.5013801
782,2020-11-01,2020-11-02,강원,화천,화천,화천읍 동촌리 산1,화천 화천읍 동촌리 산1,38.1698368,127.8690232
783,2020-11-03,2020-11-04,강원,인제,인제,서화면 서흥리 산148,인제 서화면 서흥리 산148,38.1957547,128.1909014
784,2020-11-03,2020-11-04,강원,인제,인제,서화면 서흥리 산148,인제 서화면 서흥리 산148,38.1957547,128.1909014
785,2020-11-04,2020-11-05,강원,인제,인제,인제읍 가아리 산1,인제 인제읍 가아리 산1,38.1614884,128.1299423
786,2020-11-05,2020-11-06,강원,화천,화천,사내면 용담리 산113,화천 사내면 용담리 산113,38.0644633,127.5337616
787,2020-11-05,2020-11-06,강원,양구,양구,남면 적리 산149-1,양구 남면 적리 산149-1,38.1488351,128.0739660
788,2020-11-06,2020-11-08,강원,인제,인제,서화면 서흥리 산120,인제 서화면 서흥리 산120,38.1863451,128.1985567
789,2020-11-09,2020-11-10,강원,화천,화천,사내면 삼일리 산248,화천 사내면 삼일리 산248,38.0349994,127.4933034
790,2020-11-09,2020-11-10,강원,화천,화천,사내면 삼일리 928-1,화천 사내면 삼일리 928-1,38.0414191,127.4896491
791,2020-11-09,2020-11-10,강원,화천,화천,상서면 구운리 산13,화천 상서면 구운리 산13,38.1276186,127.6601414
